se,2023,"Softw. Pract. Exp.","Dual analysis for helping developers to find collaborators based on co-changed files: An empirical study.",db/journals/spe/spe53.html#ConstantinoBF23
ds,2023,"Concurr. Comput. Pract. Exp.","Mitigating message dissemination issues in safety applications for vehicular ad hoc networks.",db/journals/concurrency/concurrency35.html#FariasLB23
se,2023,"J. Syst. Softw.","An Investigation of confusing code patterns in JavaScript.",db/journals/jss/jss203.html#TorresOOMQCBCRM23
se,2023,"J. Syst. Softw.","A systematic literature review on the impact of formatting elements on code legibility.",db/journals/jss/jss203.html#OliveiraSMMC23
se,2023,"J. Syst. Softw.","An evidence-based roadmap for IoT software systems engineering.",db/journals/jss/jss201.html#MottaOT23
se,2023,"Sci. Comput. Program.","Characterization of continuous experimentation in software engineering: Expressions, models, and strategies.",db/journals/scp/scp229.html#ErthalSST23
se,2023,"J. Syst. Softw.","Software runtime monitoring with adaptive sampling rate to collect representative samples of execution traces.",db/journals/jss/jss202.html#MertzN23
se,2023,"J. Syst. Softw.","A Grey Literature Review on Data Stream Processing applications testing.",db/journals/jss/jss203.html#ViannaKGZN23
se,2023,"J. Syst. Softw.","Psychometric instruments in software engineering research on personality: Status quo after fifty years.",db/journals/jss/jss203.html#FelipeKGN23
pl,2023,"ACM Trans. Archit. Code Optim.","Source Matching and Rewriting for MLIR Using String-Based Automata.",db/journals/taco/taco20.html#EspindolaZYA23
se,2021,"J. Syst. Softw.","Learning software configuration spaces: A systematic literature review.",db/journals/jss/jss182.html#PereiraAMJBV21
se,2018,"J. Syst. Softw.","A systematic literature review on the semi-automatic configuration of extended product lines.",db/journals/jss/jss144.html#OchoaRPCS18
se,2021,"J. Syst. Softw.","Synthesizing researches on Knowledge Management and Agile Software Development using the Meta-ethnography method.",db/journals/jss/jss178.html#NapoleaoSRFMV21
se,2020,"J. Syst. Softw.","Secondary studies in the academic context: A systematic mapping and survey.",db/journals/jss/jss170.html#FelizardoSNVB20
se,2023,"J. Syst. Softw.","Snapshot testing in practice: Benefits and drawbacks.",db/journals/jss/jss204.html#CruzRV23
se,2023,"J. Syst. Softw.","How do microservices evolve? An empirical analysis of changes in open-source microservice repositories.",db/journals/jss/jss204.html#AssuncaoKMS23
ds,2023,"Concurr. Comput. Pract. Exp.","AFMC: An alignment framework for multiple computing services and providers.",db/journals/concurrency/concurrency35.html#CarvalhoMA23
ds,2023,"Concurr. Comput. Pract. Exp.","Optimizing computational costs of Spark for SARS-CoV-2 sequences comparisons on a commercial cloud.",db/journals/concurrency/concurrency35.html#NunesMTBOD23
ds,2023,"Concurr. Comput. Pract. Exp.","Mitigating execution unit contention in parallel applications using instruction-aware mapping.",db/journals/concurrency/concurrency35.html#SerpaCDLBN23
ds,2023,"Concurr. Comput. Pract. Exp.","Smart resource allocation of concurrent execution of parallel applications.",db/journals/concurrency/concurrency35.html#SilvaNLRSLRNBL23
ds,2023,"Concurr. Comput. Pract. Exp.","Improving the efficiency of graph algorithm executions on high-performance computing.",db/journals/concurrency/concurrency35.html#MooriRSLB23
ds,2023,"Concurr. Comput. Pract. Exp.","Towards a sustainable artificial intelligence: A case study of energy efficiency in decision tree algorithms.",db/journals/concurrency/concurrency35.html#FerroSPVS23
arch,2023,"Concurr. Comput. Pract. Exp.","Fast selection of compiler optimizations using performance prediction with graph neural networks.",db/journals/concurrency/concurrency35.html#RosarioSZNB23
ds,2023,"Concurr. Comput. Pract. Exp.","PBOpt: Profile-based biased Bayesian optimization to select computing clusters on the cloud.",db/journals/concurrency/concurrency35.html#CamachoRNB23
ds,2023,"Concurr. Comput. Pract. Exp.","DataPlane-ML: An integrated attack detection and mitigation solution for software defined networks.",db/journals/concurrency/concurrency35.html#CarvalhoCBA23
ds,2023,"Concurr. Comput. Pract. Exp.","LWMPI: An MPI library for NoC-based lightweight manycore processors with on-chip memory constraints.",db/journals/concurrency/concurrency35.html#UllerSPCFM23
ds,2023,"Concurr. Comput. Pract. Exp.","Predicting consecutive spectrum opportunities with hidden Markov models.",db/journals/concurrency/concurrency35.html#BezerraB23
ds,2023,"Concurr. Comput. Pract. Exp.","Fast flow cloud: A stream dataflow framework for cloud FPGA accelerator overlays at runtime.",db/journals/concurrency/concurrency35.html#BragancaCPCNF23
arch,2023,"Concurr. Comput. Pract. Exp.","Heterogeneous reconfigurable architectures for machine learning dataflows.",db/journals/concurrency/concurrency35.html#CarvalhoCRNF23
arch,2023,"Concurr. Comput. Pract. Exp.","DONUTS: An efficient method for checkpointing in non-volatile memories.",db/journals/concurrency/concurrency35.html#KrugerPA23
ds,2023,"J. Syst. Softw.","CharM - Evaluating a model for characterizing service-based architectures.",db/journals/jss/jss206.html#RosaGCG23
pl,2023,"Softw. Pract. Exp.","Fast matrix multiplication via compiler-only layered data reorganization and intrinsic lowering.",db/journals/spe/spe53.html#KuzmaKCMBAA23
se,2023,"J. Syst. Softw.","Cognitive Driven Development helps software teams to keep code units under the limit!",db/journals/jss/jss206.html#PintoS23
se,2023,"J. Syst. Softw.","Factors that affect developers' decision to participate in a Mobile Software Ecosystem.",db/journals/jss/jss205.html#SteglichMSGMSP23
formal,2024,"Sci. Comput. Program.","Stochastic formal model of PI3K/mTOR pathway in Alzheimer's disease for drug repurposing: An evaluation of rapamycin, LY294002, and NVP-BEZ235.",db/journals/scp/scp232.html#FernandesGOC24
se,2024,"Sci. Comput. Program.","An empirical evaluation of RAIDE: A semi-automated approach for test smells detection and refactoring.",db/journals/scp/scp231.html#SantanaMVRCM24
arch,2023,"Concurr. Comput. Pract. Exp.","Investigating hardware and software aspects in the energy consumption of machine learning: A green AI-centric analysis.",db/journals/concurrency/concurrency35.html#YokoyamaFPVS23
arch,2023,"Concurr. Comput. Pract. Exp.","High-performance graphics processing unit-based strategy for tuning a unmanned aerial vehicle controller subject to time-delay constraints.",db/journals/concurrency/concurrency35.html#FagundesJuniorCFB23
ds,2023,"Concurr. Comput. Pract. Exp.","Gene regulatory accelerators on cloud FPGA.",db/journals/concurrency/concurrency35.html#PenhaBCRNF23
se,2024,"Softw. Pract. Exp.","Work-from-home impacts on software project: A global study on software development practices and stakeholder perceptions.",db/journals/spe/spe54.html#NguyenDucKLGWZMMGKHESCRKAMGA24
formal,2024,"Softw. Pract. Exp.","The effect of distance metrics in a general purpose synthesizer of imperative programs: A second empirical study using enlarged search spaces.",db/journals/spe/spe54.html#CorreiaIM24
formal,2024,"Sci. Comput. Program.","Local deadlock analysis of Simulink models based on timed behavioural patterns and theorem proving.",db/journals/scp/scp236.html#JesusS24
ds,2024,"J. Syst. Softw.","Performability evaluation of NoSQL-based storage systems.",db/journals/jss/jss208.html#AraujoONMT24
formal,2024,"Sci. Comput. Program.","Symbolic analysis and parameter synthesis for networks of parametric timed automata with global variables using Maude and SMT solving.",db/journals/scp/scp233.html#AriasBOOPR24
se,2024,"J. Syst. Softw.","A framework for the design of fault-tolerant systems-of-systems.",db/journals/jss/jss211.html#FerreiraNBLNS24
se,2024,"J. Syst. Softw.","Harmonizing DevOps taxonomies - A grounded theory study.",db/journals/jss/jss208.html#DiazPAKLMR24
se,2024,"J. Syst. Softw.","Identifying concerns when specifying machine learning-enabled systems: A perspective-based approach.",db/journals/jss/jss213.html#VillamizarKLM24
se,2024,"J. Syst. Softw.","Early analysis of requirements using NLP and Petri-nets.",db/journals/jss/jss208.html#SarmientoCalisayaL24
se,2024,"Softw. Pract. Exp.","Evolution of internal dimensions in object-oriented software-A time series based approach.",db/journals/spe/spe54.html#SousaBFF24
ds,2024,"Softw. Pract. Exp.","Managing asynchronous workloads in a multi-tenant microservice enterprise environment.",db/journals/spe/spe54.html#BatistaMCBPC24
se,2024,"J. Syst. Softw.","Variability debt in opportunistic reuse: A multi-project field study.",db/journals/jss/jss210.html#WolfartMACE24
ds,2024,"J. Syst. Softw.","Design for dependability - State of the art and trends.",db/journals/jss/jss211.html#LiuHSYWWZZNLS24
arch,2023,"ACM Trans. Archit. Code Optim.","ULEEN: A Novel Architecture for Ultra-low-energy Edge Neural Networks.",db/journals/taco/taco20.html#SusskindAMBVKADLFBJ23
arch,2023,"ACM Trans. Archit. Code Optim.","Advancing Direct Convolution Using Convolution Slicing Optimization and ISA Extensions.",db/journals/taco/taco20.html#FerrariSPCAMA23
ds,2024,"Concurr. Comput. Pract. Exp.","A lightweight performance proxy for deep-learning model training on Amazon SageMaker.",db/journals/concurrency/concurrency36.html#TesserMB24
ds,2024,"Concurr. Comput. Pract. Exp.","DDoS attack detection in SDN: Enhancing entropy-based detection with machine learning.",db/journals/concurrency/concurrency36.html#SantosNetoBAI24
arch,2023,"ACM Trans. Archit. Code Optim.","ULEEN: A Novel Architecture for Ultra-low-energy Edge Neural Networks.",db/journals/taco/taco20.html#SusskindAMBVKADLFBJ23
arch,2023,"ACM Trans. Archit. Code Optim.","Advancing Direct Convolution Using Convolution Slicing Optimization and ISA Extensions.",db/journals/taco/taco20.html#FerrariSPCAMA23
ds,2024,"Concurr. Comput. Pract. Exp.","Design and analyses of web scraping on burstable virtual machines.",db/journals/concurrency/concurrency36.html#DrummondAMPST24
ds,2024,"Concurr. Comput. Pract. Exp.","Enabling the execution of HPC applications on public clouds with  toolkit.",db/journals/concurrency/concurrency36.html#MunhozC24
ds,2024,"Concurr. Comput. Pract. Exp.","Structural testing for CUDA programming model.",db/journals/concurrency/concurrency36.html#LuzSS24
theory,2024,"Theor. Comput. Sci.","Computing the hull and interval numbers in the weakly toll convexity.",db/journals/tcs/tcs996.html#DouradoGPT24
theory,2024,"Theor. Comput. Sci.","Graph convexity impartial games: Complexity and winning strategies.",db/journals/tcs/tcs998.html#AraujoBFFS24
theory,2024,"Theor. Comput. Sci.","The general position avoidance game and hardness of general position games.",db/journals/tcs/tcs988.html#ChandranKNS24
arch,2024,"ACM Trans. Archit. Code Optim.","The Droplet Search Algorithm for Kernel Scheduling.",db/journals/taco/taco21.html#CanescheRBP24
arch,2024,"ACM Trans. Archit. Code Optim.","Assessing the Impact of Compiler Optimizations on GPUs Reliability.",db/journals/taco/taco21.html#SantosCVR24
arch,2024,"Concurr. Comput. Pract. Exp.","GPU parallel processing to enable extensive criticality analysis in state estimation.",db/journals/concurrency/concurrency36.html#JuniorFSC24
ds,2024,"Concurr. Comput. Pract. Exp.","MCMPI: A library with elasticity for multi-domain and public cloud environments.",db/journals/concurrency/concurrency36.html#AguniSM24
se,2024,"J. Syst. Softw.","Refactoring react-based Web apps.",db/journals/jss/jss215.html#FerreiraBV24
se,2024,"J. Syst. Softw.","Detecting semantic conflicts with unit tests.",db/journals/jss/jss214.html#SilvaBMMBMGL24
se,2024,"J. Syst. Softw.","Feature-oriented test case selection and prioritization during the evolution of highly-configurable systems.",db/journals/jss/jss217.html#MendoncaAV24
theory,2024,"Theor. Comput. Sci.","Approximations for the Steiner Multicycle problem.",db/journals/tcs/tcs1020.html#FernandesLM24
se,2024,"J. Syst. Softw.","Generative AI in Software Engineering Must Be Human-Centered: The Copenhagen Manifesto.",db/journals/jss/jss216.html#RussoBBACCCCEFHHIKKLLLMMMOPPPPRRSSS24
ds,2024,"Softw. Pract. Exp.","CLAACS-IOD: Certificate-embedded lightweight authentication and access control scheme for Internet of Drones.",db/journals/spe/spe54.html#SadhukhanRDR24
se,2025,"J. Syst. Softw.","How are discussions linked? A link analysis study on GitHub Discussions.",db/journals/jss/jss219.html#LimaSFVGCG25
ds,2025,"J. Syst. Softw.","A systematic review of fault tolerance techniques for smart city applications.",db/journals/jss/jss219.html#SouzaFCRO25
ds,2025,"J. Syst. Softw.","Exploring emergent microservice evolution in elastic deployment environments.",db/journals/jss/jss219.html#FilhoSPBKC25
se,2025,"J. Syst. Softw.","Attributes of a great requirements engineer.",db/journals/jss/jss219.html#PinheiroFMMKCS25
ds,2025,"J. Syst. Softw.","Evaluation of time-based virtual machine migration as moving target defense against host-based attacks.",db/journals/jss/jss219.html#TorquatoMV25
se,2025,"J. Syst. Softw.","Towards the UX Support to Software Startups: On the relationship of professional expertise and UX work in the Brazilian scenario.",db/journals/jss/jss219.html#GuerinoBLP25
se,2025,"J. Syst. Softw.","Model-driven safety and security co-analysis: A systematic literature review.",db/journals/jss/jss220.html#GrechiOB25
se,2025,"J. Syst. Softw.","Developer perceptions of modern code review processes in practice: Insights from a case study in a mid-sized company.",db/journals/jss/jss222.html#SantosNJ25
ds,2025,"Softw. Pract. Exp.","A declarative approach and benchmark tool for controlled evaluation of microservice resiliency patterns.",db/journals/spe/spe55.html#AderaldoCVMCG25
ds,2025,"Concurr. Comput. Pract. Exp.","Dynamic Load Balancing in Kubernetes Environments With Kubernetes Scheduling Extension (KSE).",db/journals/concurrency/concurrency37.html#NetoCS25
ds,2025,"Concurr. Comput. Pract. Exp.","Optimized Execution of a Numerical Weather Forecast Model in a Cloud Cluster.",db/journals/concurrency/concurrency37.html#MeloSD25
theory,2025,"Theor. Comput. Sci.","On Conflict-Free Spanning Tree: Mapping tractable and hard instances through the lenses of graph classes.",db/journals/tcs/tcs1031.html#BarrosOPS25
theory,2025,"Theor. Comput. Sci.","Oracle separations for non-adaptive collapse-free quantum computing.",db/journals/tcs/tcs1030.html#HeppSZ25
se,2024,"J. Syst. Softw.","The effects of required security on software development effort.",db/journals/jss/jss207.html#VensonCB24
